pathogen_type,iso3_country,canonical_organism,canonical_drug,static_burden_midpoint,evolutionary_trajectory_slope,n_tested_total,low_n_flag,cluster_id,cluster_label,version,date_added
fungal,COL,Aspergillus flavus species complex,Posaconazole,0.0,0.3000000000000042,8,True,0,cluster_0,v1,2026-07-08
fungal,COL,Aspergillus fumigatus,Amphotericin B,0.0,7.053976088104185e-14,32,True,0,cluster_0,v1,2026-07-08
fungal,COL,Aspergillus fumigatus,Itraconazole,0.0,0.4000000000000763,32,True,0,cluster_0,v1,2026-07-08
fungal,COL,Aspergillus fumigatus,Posaconazole,0.0,0.3500000000000401,32,True,0,cluster_0,v1,2026-07-08
fungal,COL,Candida albicans,Amphotericin B,0.0,1.5220443523412678e-14,30,True,0,cluster_0,v1,2026-07-08
fungal,COL,Candida albicans,Posaconazole,0.06666666666666668,-0.1000000000000057,30,True,0,cluster_0,v1,2026-07-08
fungal,COL,Candida glabrata,Amphotericin B,0.0,8.029655583659532e-17,6,True,0,cluster_0,v1,2026-07-08
fungal,COL,Candida glabrata,Flucytosine,0.0,0.0,6,True,0,cluster_0,v1,2026-07-08
fungal,COL,Candida glabrata,Itraconazole,0.0,2.504972269970584e-16,6,True,0,cluster_0,v1,2026-07-08
fungal,COL,Candida glabrata,Posaconazole,0.0,-0.500000000000545,6,True,0,cluster_0,v1,2026-07-08
fungal,COL,Candida glabrata,Voriconazole,0.0,-1.058893689054723,6,True,0,cluster_0,v1,2026-07-08
fungal,COL,Candida krusei,Amphotericin B,0.0,-1.00000000000109,3,True,0,cluster_0,v1,2026-07-08
fungal,COL,Candida krusei,Flucytosine,0.0,-0.5000000000005449,3,True,0,cluster_0,v1,2026-07-08
fungal,COL,Candida krusei,Itraconazole,0.0,8.029655583659532e-17,3,True,0,cluster_0,v1,2026-07-08
fungal,COL,Candida krusei,Posaconazole,0.0,0.0,3,True,0,cluster_0,v1,2026-07-08
fungal,COL,Candida parapsilosis,Amphotericin B,0.0,3.423884785093219e-17,18,True,0,cluster_0,v1,2026-07-08
fungal,COL,Candida parapsilosis,Posaconazole,0.055555555555555546,0.202944684452718,18,True,0,cluster_0,v1,2026-07-08
fungal,COL,Candida tropicalis,Amphotericin B,0.0,6.626597341505863e-20,10,True,0,cluster_0,v1,2026-07-08
fungal,COL,Candida tropicalis,Itraconazole,0.16666666666666666,-1.529446844528451,6,True,0,cluster_0,v1,2026-07-08
fungal,COL,Candida tropicalis,Posaconazole,0.2,-0.3529446844527267,10,True,0,cluster_0,v1,2026-07-08
fungal,COL,Cryptococcus neoformans var. grubii,Amphotericin B,0.0,0.4000000000000763,15,True,0,cluster_0,v1,2026-07-08
fungal,COL,Cryptococcus neoformans var. grubii,Fluconazole,0.0,-0.1000000000000722,15,True,0,cluster_0,v1,2026-07-08
fungal,COL,Cryptococcus neoformans var. grubii,Itraconazole,0.15,-0.529446844527029,7,True,0,cluster_0,v1,2026-07-08
fungal,COL,Cryptococcus neoformans var. grubii,Posaconazole,0.0,-0.3706127911687917,15,True,0,cluster_0,v1,2026-07-08
fungal,COL,Cryptococcus neoformans var. grubii,Voriconazole,0.0,-0.4000000000000764,15,True,0,cluster_0,v1,2026-07-08
fungal,CZE,Aspergillus flavus species complex,Itraconazole,0.0,0.1143344709897432,11,True,0,cluster_0,v1,2026-07-08
fungal,CZE,Aspergillus flavus species complex,Posaconazole,0.0,0.166138123337939,11,True,0,cluster_0,v1,2026-07-08
fungal,CZE,Aspergillus fumigatus,Amphotericin B,0.0,0.0376254180601932,82,True,0,cluster_0,v1,2026-07-08
fungal,CZE,Aspergillus fumigatus,Posaconazole,0.03658536585365855,0.0657088162011936,82,True,0,cluster_0,v1,2026-07-08
fungal,CZE,Aspergillus niger,Itraconazole,0.0,0.1666666666666826,2,True,0,cluster_0,v1,2026-07-08
fungal,CZE,Aspergillus niger,Posaconazole,0.0,0.1666666666666826,2,True,0,cluster_0,v1,2026-07-08
fungal,CZE,Aspergillus niger species complex,Itraconazole,0.0,-6.769711912292512e-18,3,True,0,cluster_0,v1,2026-07-08
fungal,CZE,Aspergillus niger species complex,Posaconazole,0.0,0.2105263157894528,3,True,0,cluster_0,v1,2026-07-08
fungal,CZE,Candida albicans,Amphotericin B,0.0,0.1258741258741194,132,True,0,cluster_0,v1,2026-07-08
fungal,CZE,Candida albicans,Itraconazole,0.0963302752293578,0.1050724637681218,98,True,0,cluster_0,v1,2026-07-08
fungal,CZE,Candida albicans,Posaconazole,0.015151515151515145,-0.0314685314685278,132,True,0,cluster_0,v1,2026-07-08
fungal,CZE,Candida dubliniensis,Posaconazole,0.0,-0.1756911898444795,5,True,0,cluster_0,v1,2026-07-08
fungal,CZE,Candida glabrata,Amphotericin B,0.0,0.0407503234152676,60,True,0,cluster_0,v1,2026-07-08
fungal,CZE,Candida glabrata,Posaconazole,0.08333333333333333,0.1586624081613324,60,True,0,cluster_0,v1,2026-07-08
fungal,CZE,Candida guilliermondii,Amphotericin B,0.0,0.1511627906976754,4,True,0,cluster_0,v1,2026-07-08
fungal,CZE,Candida krusei,Amphotericin B,0.0,-3.9368314135653926e-17,10,True,0,cluster_0,v1,2026-07-08
fungal,CZE,Candida krusei,Posaconazole,0.0,-0.0158911330381913,10,True,0,cluster_0,v1,2026-07-08
fungal,CZE,Candida lusitaniae,Amphotericin B,0.0,-0.095238095238028,5,True,0,cluster_0,v1,2026-07-08
fungal,CZE,Candida lusitaniae,Itraconazole,0.0,0.1379635344111556,5,True,0,cluster_0,v1,2026-07-08
fungal,CZE,Candida lusitaniae,Posaconazole,0.0,0.0119047619047673,5,True,0,cluster_0,v1,2026-07-08
fungal,CZE,Candida parapsilosis,Amphotericin B,0.0,0.0428571428571378,19,True,0,cluster_0,v1,2026-07-08
fungal,CZE,Candida parapsilosis,Posaconazole,0.0,-0.1155264782010971,19,True,0,cluster_0,v1,2026-07-08
fungal,CZE,Candida tropicalis,Amphotericin B,0.0,0.0548387096774188,14,True,0,cluster_0,v1,2026-07-08
fungal,CZE,Cryptococcus neoformans var. grubii,Amphotericin B,0.0,0.101694915254238,5,True,0,cluster_0,v1,2026-07-08
fungal,CZE,Cryptococcus neoformans var. grubii,Fluconazole,0.0,-0.0338983050847229,5,True,0,cluster_0,v1,2026-07-08
fungal,CZE,Cryptococcus neoformans var. grubii,Posaconazole,0.0,-0.0119581619446373,5,True,0,cluster_0,v1,2026-07-08
fungal,CZE,Cryptococcus neoformans var. grubii,Voriconazole,0.0,-0.1016949152542379,5,True,0,cluster_0,v1,2026-07-08
fungal,CZE,Cryptococcus neoformans var. neoformans,Amphotericin B,0.0,5.132927161772241e-17,2,True,0,cluster_0,v1,2026-07-08
fungal,CZE,Cryptococcus neoformans var. neoformans,Fluconazole,0.0,0.1999999999999867,2,True,0,cluster_0,v1,2026-07-08
fungal,CZE,Cryptococcus neoformans var. neoformans,Posaconazole,0.0,3.7794098238316185e-17,2,True,0,cluster_0,v1,2026-07-08
fungal,CZE,Cryptococcus neoformans var. neoformans,Voriconazole,0.0,0.1999999999999866,2,True,0,cluster_0,v1,2026-07-08
fungal,DEU,Aspergillus flavus species complex,Itraconazole,0.0,-0.063034188034189,10,True,0,cluster_0,v1,2026-07-08
fungal,DEU,Aspergillus flavus species complex,Posaconazole,0.0,-0.0395299145299145,10,True,0,cluster_0,v1,2026-07-08
fungal,DEU,Aspergillus fumigatus,Amphotericin B,0.0,0.0139860139860081,245,True,0,cluster_0,v1,2026-07-08
fungal,DEU,Aspergillus fumigatus,Itraconazole,0.02857142857142857,-0.0506993006992939,245,True,0,cluster_0,v1,2026-07-08
fungal,DEU,Aspergillus fumigatus,Posaconazole,0.010204081632653064,-0.0020571347327948,244,True,0,cluster_0,v1,2026-07-08
fungal,DEU,Aspergillus niger,Itraconazole,0.078125,0.0059880239520946,16,True,0,cluster_0,v1,2026-07-08
fungal,DEU,Aspergillus niger,Posaconazole,0.0,0.0928143712574863,17,True,0,cluster_0,v1,2026-07-08
fungal,DEU,Aspergillus niger species complex,Posaconazole,0.038461538461538464,-0.0607235142118934,26,True,0,cluster_0,v1,2026-07-08
fungal,DEU,Candida albicans,Amphotericin B,0.0,0.0892857142857162,694,True,0,cluster_0,v1,2026-07-08
fungal,DEU,Candida albicans,Itraconazole,0.025186567164179097,0.0247148288973426,521,True,0,cluster_0,v1,2026-07-08
fungal,DEU,Candida albicans,Posaconazole,0.02017291066282421,0.0303571428571456,694,True,0,cluster_0,v1,2026-07-08
fungal,DEU,Candida dubliniensis,Itraconazole,0.06382978723404255,0.026086956521738,41,True,0,cluster_0,v1,2026-07-08
fungal,DEU,Candida dubliniensis,Posaconazole,0.0,-0.0062059238363863,53,True,0,cluster_0,v1,2026-07-08
fungal,DEU,Candida glabrata,Amphotericin B,0.0,0.037500000000001,412,True,0,cluster_0,v1,2026-07-08
fungal,DEU,Candida glabrata,Itraconazole,0.03857566765578634,0.0627376425855548,321,True,0,cluster_0,v1,2026-07-08
fungal,DEU,Candida glabrata,Posaconazole,0.03398058252427184,0.0535714285714302,412,True,0,cluster_0,v1,2026-07-08
fungal,DEU,Candida glabrata,Voriconazole,0.038834951456310676,0.075948635563205,412,True,0,cluster_0,v1,2026-07-08
fungal,DEU,Candida guilliermondii,Amphotericin B,0.0,0.0892857142857136,10,True,0,cluster_0,v1,2026-07-08
fungal,DEU,Candida krusei,Amphotericin B,0.0,-0.0459183673469423,94,True,0,cluster_0,v1,2026-07-08
fungal,DEU,Candida krusei,Flucytosine,0.275,-0.6428571428569918,20,True,0,cluster_0,v1,2026-07-08
fungal,DEU,Candida krusei,Itraconazole,0.043478260869565216,-0.004828325786437,63,True,0,cluster_0,v1,2026-07-08
fungal,DEU,Candida krusei,Posaconazole,0.0,-0.0197974369871986,94,True,0,cluster_0,v1,2026-07-08
fungal,DEU,Candida lusitaniae,Amphotericin B,0.0,0.0785256410256422,29,True,0,cluster_0,v1,2026-07-08
fungal,DEU,Candida parapsilosis,Amphotericin B,0.0,0.0642857142857147,153,True,0,cluster_0,v1,2026-07-08
fungal,DEU,Candida parapsilosis,Itraconazole,0.03389830508474576,0.0737571435667932,110,True,0,cluster_0,v1,2026-07-08
fungal,DEU,Candida parapsilosis,Posaconazole,0.0130718954248366,0.0407580565120478,153,True,0,cluster_0,v1,2026-07-08
fungal,DEU,Candida tropicalis,Amphotericin B,0.0,0.0410714285714293,186,True,0,cluster_0,v1,2026-07-08
fungal,DEU,Candida tropicalis,Itraconazole,0.03289473684210526,-0.0076045627376389,144,True,0,cluster_0,v1,2026-07-08
fungal,DEU,Candida tropicalis,Posaconazole,0.026881720430107527,-0.0321428571428554,186,True,0,cluster_0,v1,2026-07-08
fungal,DEU,Cryptococcus neoformans var. grubii,Amphotericin B,0.0,0.0,3,True,0,cluster_0,v1,2026-07-08
fungal,DEU,Cryptococcus neoformans var. grubii,Fluconazole,0.0,-0.1237113402061684,3,True,0,cluster_0,v1,2026-07-08
fungal,DEU,Cryptococcus neoformans var. grubii,Voriconazole,0.0,-0.2216494845360565,3,True,0,cluster_0,v1,2026-07-08
fungal,ECU,Candida albicans,Amphotericin B,0.0,-0.5000000000000615,26,True,0,cluster_0,v1,2026-07-08
fungal,ECU,Candida albicans,Flucytosine,0.0,0.0,26,True,0,cluster_0,v1,2026-07-08
fungal,ECU,Candida albicans,Itraconazole,0.0,-1.0000000000001223,26,True,0,cluster_0,v1,2026-07-08
fungal,ECU,Candida albicans,Posaconazole,0.038461538461538464,-0.5000000000000612,26,True,0,cluster_0,v1,2026-07-08
fungal,ECU,Candida tropicalis,Amphotericin B,0.0,-0.2500000000000306,6,True,0,cluster_0,v1,2026-07-08
fungal,ECU,Candida tropicalis,Flucytosine,0.0,0.0,6,True,0,cluster_0,v1,2026-07-08
fungal,ECU,Candida tropicalis,Itraconazole,0.0,-1.500000000000184,6,True,0,cluster_0,v1,2026-07-08
fungal,ECU,Candida tropicalis,Posaconazole,0.0,-1.22672264890228,6,True,0,cluster_0,v1,2026-07-08
fungal,ESP,Aspergillus flavus species complex,Itraconazole,0.0,7.797626436035795e-18,6,True,0,cluster_0,v1,2026-07-08
fungal,ESP,Aspergillus flavus species complex,Posaconazole,0.0,-0.3333333333333893,6,True,0,cluster_0,v1,2026-07-08
fungal,ESP,Aspergillus fumigatus,Amphotericin B,0.0,-0.1499999999999768,24,True,0,cluster_0,v1,2026-07-08
fungal,ESP,Aspergillus fumigatus,Itraconazole,0.0,-0.0500000000000014,24,True,0,cluster_0,v1,2026-07-08
fungal,ESP,Aspergillus fumigatus,Posaconazole,0.0,-0.0029446844526768,24,True,0,cluster_0,v1,2026-07-08
fungal,ESP,Aspergillus niger species complex,Itraconazole,0.0,0.1249999999999974,2,True,0,cluster_0,v1,2026-07-08
fungal,ESP,Aspergillus niger species complex,Posaconazole,0.0,0.2573617111316907,2,True,0,cluster_0,v1,2026-07-08
fungal,ESP,Candida albicans,Amphotericin B,0.0,0.0964285714285735,615,True,0,cluster_0,v1,2026-07-08
fungal,ESP,Candida albicans,Itraconazole,0.041052631578947354,-0.0095057034220533,460,True,0,cluster_0,v1,2026-07-08
fungal,ESP,Candida albicans,Posaconazole,0.030894308943089432,-0.0107142857142859,615,True,0,cluster_0,v1,2026-07-08
fungal,ESP,Candida dubliniensis,Itraconazole,0.0,-0.299999999999973,4,True,0,cluster_0,v1,2026-07-08
fungal,ESP,Candida dubliniensis,Posaconazole,0.0,3.2513311401644105e-17,4,True,0,cluster_0,v1,2026-07-08
fungal,ESP,Candida glabrata,Amphotericin B,0.0,0.0428571428571439,212,True,0,cluster_0,v1,2026-07-08
fungal,ESP,Candida glabrata,Itraconazole,0.05989583333333332,0.0541825095057067,183,True,0,cluster_0,v1,2026-07-08
fungal,ESP,Candida glabrata,Posaconazole,0.056603773584905655,0.0377103346037625,212,True,0,cluster_0,v1,2026-07-08
fungal,ESP,Candida glabrata,Voriconazole,0.08018867924528301,0.0817243177816044,212,True,0,cluster_0,v1,2026-07-08
fungal,ESP,Candida guilliermondii,Amphotericin B,0.0,0.2908163265306291,4,True,0,cluster_0,v1,2026-07-08
fungal,ESP,Candida krusei,Amphotericin B,0.0,-0.0356978350990313,25,True,0,cluster_0,v1,2026-07-08
fungal,ESP,Candida krusei,Itraconazole,0.10416666666666667,0.0230263157894686,19,True,0,cluster_0,v1,2026-07-08
fungal,ESP,Candida krusei,Posaconazole,0.04,0.0076959543908572,25,True,0,cluster_0,v1,2026-07-08
fungal,ESP,Candida lusitaniae,Amphotericin B,0.0,0.0725122443052085,12,True,0,cluster_0,v1,2026-07-08
fungal,ESP,Candida parapsilosis,Amphotericin B,0.0,0.0535714285714289,218,True,0,cluster_0,v1,2026-07-08
fungal,ESP,Candida parapsilosis,Itraconazole,0.01675977653631285,-0.0228708045655576,173,True,0,cluster_0,v1,2026-07-08
fungal,ESP,Candida parapsilosis,Posaconazole,0.004587155963302762,-0.0267857142857165,218,True,0,cluster_0,v1,2026-07-08
fungal,ESP,Candida tropicalis,Amphotericin B,0.0,0.0446428571428567,97,True,0,cluster_0,v1,2026-07-08
fungal,ESP,Candida tropicalis,Itraconazole,0.03932584269662921,0.0723553111959201,82,True,0,cluster_0,v1,2026-07-08
fungal,ESP,Candida tropicalis,Posaconazole,0.041237113402061855,0.010714285714285,97,True,0,cluster_0,v1,2026-07-08
fungal,ESP,Cryptococcus neoformans var. grubii,Amphotericin B,0.0,-0.4999999999999788,2,True,0,cluster_0,v1,2026-07-08
fungal,ESP,Cryptococcus neoformans var. grubii,Fluconazole,0.0,0.4999999999999788,2,True,0,cluster_0,v1,2026-07-08
fungal,ESP,Cryptococcus neoformans var. grubii,Posaconazole,0.0,0.4999999999999786,2,True,0,cluster_0,v1,2026-07-08
fungal,ESP,Cryptococcus neoformans var. grubii,Voriconazole,0.0,1.9123914548051104e-16,2,True,0,cluster_0,v1,2026-07-08
fungal,FRA,Aspergillus flavus species complex,Itraconazole,0.0,-0.053571428571427,15,True,0,cluster_0,v1,2026-07-08
fungal,FRA,Aspergillus flavus species complex,Posaconazole,0.0,0.003155019056457,15,True,0,cluster_0,v1,2026-07-08
fungal,FRA,Aspergillus fumigatus,Amphotericin B,0.005747126436781609,0.0528808208366147,174,True,0,cluster_0,v1,2026-07-08
fungal,FRA,Aspergillus fumigatus,Itraconazole,0.04597701149425287,-0.0177584846093092,174,True,0,cluster_0,v1,2026-07-08
fungal,FRA,Aspergillus fumigatus,Posaconazole,0.022988505747126443,-0.0166903219144969,174,True,0,cluster_0,v1,2026-07-08
fungal,FRA,Aspergillus niger,Posaconazole,0.0,0.2500000000000184,6,True,0,cluster_0,v1,2026-07-08
fungal,FRA,Aspergillus niger species complex,Posaconazole,0.0,0.2142857142857132,6,True,0,cluster_0,v1,2026-07-08
fungal,FRA,Candida albicans,Amphotericin B,0.0,0.0821428571428585,321,True,0,cluster_0,v1,2026-07-08
fungal,FRA,Candida albicans,Itraconazole,0.03719008264462811,-0.0085551330798473,234,True,0,cluster_0,v1,2026-07-08
fungal,FRA,Candida albicans,Posaconazole,0.04361370716510903,0.0178571428571449,321,True,0,cluster_0,v1,2026-07-08
fungal,FRA,Candida dubliniensis,Itraconazole,0.0,0.2322298355381866,10,True,0,cluster_0,v1,2026-07-08
fungal,FRA,Candida dubliniensis,Posaconazole,0.0,0.148395721925139,10,True,0,cluster_0,v1,2026-07-08
fungal,FRA,Candida glabrata,Amphotericin B,0.0,0.0178571428571425,109,True,0,cluster_0,v1,2026-07-08
fungal,FRA,Candida glabrata,Itraconazole,0.0576923076923077,0.0589353612167338,73,True,0,cluster_0,v1,2026-07-08
fungal,FRA,Candida glabrata,Posaconazole,0.05504587155963303,0.0535714285714302,109,True,0,cluster_0,v1,2026-07-08
fungal,FRA,Candida glabrata,Voriconazole,0.06422018348623854,0.1029446844526844,109,True,0,cluster_0,v1,2026-07-08
fungal,FRA,Candida guilliermondii,Amphotericin B,0.0,2.8426741711033956e-17,2,True,0,cluster_0,v1,2026-07-08
fungal,FRA,Candida krusei,Amphotericin B,0.0,0.0463147410358555,17,True,0,cluster_0,v1,2026-07-08
fungal,FRA,Candida krusei,Itraconazole,0.09375,0.12685150322253,13,True,0,cluster_0,v1,2026-07-08
fungal,FRA,Candida krusei,Posaconazole,0.0,0.0164917340389865,17,True,0,cluster_0,v1,2026-07-08
fungal,FRA,Candida lusitaniae,Amphotericin B,0.0,0.0537056928034365,12,True,0,cluster_0,v1,2026-07-08
fungal,FRA,Candida parapsilosis,Amphotericin B,0.0,0.049921073401738,54,True,0,cluster_0,v1,2026-07-08
fungal,FRA,Candida parapsilosis,Itraconazole,0.07142857142857142,-0.0569209941071893,38,True,0,cluster_0,v1,2026-07-08
fungal,FRA,Candida parapsilosis,Posaconazole,0.0,-0.0728690670905357,54,True,0,cluster_0,v1,2026-07-08
fungal,FRA,Candida tropicalis,Amphotericin B,0.0,0.0178571428571428,44,True,0,cluster_0,v1,2026-07-08
fungal,FRA,Candida tropicalis,Itraconazole,0.07352941176470588,0.0190114068441057,29,True,0,cluster_0,v1,2026-07-08
fungal,FRA,Candida tropicalis,Posaconazole,0.045454545454545456,-0.0060911841240423,44,True,0,cluster_0,v1,2026-07-08
fungal,FRA,Cryptococcus neoformans,Amphotericin B,0.0,1.8813575380891718e-17,2,True,0,cluster_0,v1,2026-07-08
fungal,FRA,Cryptococcus neoformans,Fluconazole,0.0,-0.2500000000000381,2,True,0,cluster_0,v1,2026-07-08
fungal,FRA,Cryptococcus neoformans,Posaconazole,0.0,-0.5147234222634707,2,True,0,cluster_0,v1,2026-07-08
fungal,FRA,Cryptococcus neoformans,Voriconazole,0.0,0.2500000000000382,2,True,0,cluster_0,v1,2026-07-08
fungal,FRA,Cryptococcus neoformans var. grubii,Fluconazole,0.0,0.136645962732909,8,True,0,cluster_0,v1,2026-07-08
fungal,FRA,Cryptococcus neoformans var. grubii,Voriconazole,0.0,0.0878710200163567,8,True,0,cluster_0,v1,2026-07-08
fungal,FRA,Cryptococcus neoformans var. neoformans,Amphotericin B,0.0,-0.0612903225806399,5,True,0,cluster_0,v1,2026-07-08
fungal,FRA,Cryptococcus neoformans var. neoformans,Fluconazole,0.0,-0.1806451612903074,5,True,0,cluster_0,v1,2026-07-08
fungal,FRA,Cryptococcus neoformans var. neoformans,Itraconazole,0.0,0.0428815346172526,5,True,0,cluster_0,v1,2026-07-08
fungal,FRA,Cryptococcus neoformans var. neoformans,Posaconazole,0.0,-0.1225806451612797,5,True,0,cluster_0,v1,2026-07-08
fungal,FRA,Cryptococcus neoformans var. neoformans,Voriconazole,0.0,-0.1305220730100891,5,True,0,cluster_0,v1,2026-07-08
fungal,GBR,Aspergillus fumigatus,Amphotericin B,0.0,0.0,18,True,0,cluster_0,v1,2026-07-08
fungal,GBR,Aspergillus fumigatus,Itraconazole,0.2777777777777778,-0.999999999999662,18,True,0,cluster_0,v1,2026-07-08
fungal,GBR,Aspergillus fumigatus,Posaconazole,0.1111111111111111,-0.4999999999998309,18,True,0,cluster_0,v1,2026-07-08
fungal,GBR,Candida albicans,Amphotericin B,0.0,0.078947368421054,130,True,0,cluster_0,v1,2026-07-08
fungal,GBR,Candida albicans,Itraconazole,0.05701754385964912,0.034883720930234,109,True,0,cluster_0,v1,2026-07-08
fungal,GBR,Candida albicans,Posaconazole,0.07692307692307693,0.0665634674922629,130,True,0,cluster_0,v1,2026-07-08
fungal,GBR,Candida dubliniensis,Posaconazole,0.0,0.1211180124223722,8,True,0,cluster_0,v1,2026-07-08
fungal,GBR,Candida glabrata,Amphotericin B,0.0,0.0288461538461458,71,True,0,cluster_0,v1,2026-07-08
fungal,GBR,Candida glabrata,Flucytosine,0.1,0.0,38,True,0,cluster_0,v1,2026-07-08
fungal,GBR,Candida glabrata,Itraconazole,0.08870967741935484,0.1484063745019819,59,True,0,cluster_0,v1,2026-07-08
fungal,GBR,Candida glabrata,Posaconazole,0.09859154929577466,0.1126373626373516,71,True,0,cluster_0,v1,2026-07-08
fungal,GBR,Candida glabrata,Voriconazole,0.08450704225352113,0.0974482129462239,71,True,0,cluster_0,v1,2026-07-08
fungal,GBR,Candida guilliermondii,Amphotericin B,0.0,-1.2814294577869363e-16,2,True,0,cluster_0,v1,2026-07-08
fungal,GBR,Candida guilliermondii,Flucytosine,0.0,-1.2814294577869363e-16,2,True,0,cluster_0,v1,2026-07-08
fungal,GBR,Candida guilliermondii,Itraconazole,0.0,-1.2814294577869363e-16,2,True,0,cluster_0,v1,2026-07-08
fungal,GBR,Candida guilliermondii,Posaconazole,0.0,-1.2814294577869363e-16,2,True,0,cluster_0,v1,2026-07-08
fungal,GBR,Candida krusei,Amphotericin B,0.0,5.011207675914266e-20,9,True,0,cluster_0,v1,2026-07-08
fungal,GBR,Candida krusei,Flucytosine,0.0625,0.2500000000000746,7,True,0,cluster_0,v1,2026-07-08
fungal,GBR,Candida krusei,Itraconazole,0.0,0.0399999999999977,9,True,0,cluster_0,v1,2026-07-08
fungal,GBR,Candida krusei,Posaconazole,0.0,-0.030000000000004,9,True,0,cluster_0,v1,2026-07-08
fungal,GBR,Candida lusitaniae,Amphotericin B,0.0,0.1347087378640813,10,True,0,cluster_0,v1,2026-07-08
fungal,GBR,Candida lusitaniae,Itraconazole,0.0,0.1350718923554741,10,True,0,cluster_0,v1,2026-07-08
fungal,GBR,Candida parapsilosis,Amphotericin B,0.0,0.0603217158176942,42,True,0,cluster_0,v1,2026-07-08
fungal,GBR,Candida parapsilosis,Itraconazole,0.05555555555555555,-0.0291262135922312,32,True,0,cluster_0,v1,2026-07-08
fungal,GBR,Candida parapsilosis,Posaconazole,0.023809523809523808,0.0053619302949092,42,True,0,cluster_0,v1,2026-07-08
fungal,GBR,Candida tropicalis,Amphotericin B,0.0,0.0685483870967743,13,True,0,cluster_0,v1,2026-07-08
fungal,GBR,Candida tropicalis,Itraconazole,0.041666666666666664,0.0789876487521659,11,True,0,cluster_0,v1,2026-07-08
fungal,GRC,Candida albicans,Amphotericin B,0.0,0.0341823056300257,48,True,0,cluster_0,v1,2026-07-08
fungal,GRC,Candida albicans,Posaconazole,0.0625,-0.0341436320541911,48,True,0,cluster_0,v1,2026-07-08
fungal,GRC,Candida glabrata,Amphotericin B,0.0,0.0170954637779269,30,True,0,cluster_0,v1,2026-07-08
fungal,GRC,Candida glabrata,Itraconazole,0.06,0.0892857142857114,22,True,0,cluster_0,v1,2026-07-08
fungal,GRC,Candida glabrata,Posaconazole,0.0,0.0724441435341911,30,True,0,cluster_0,v1,2026-07-08
fungal,GRC,Candida glabrata,Voriconazole,0.03333333333333333,0.1020482897840991,30,True,0,cluster_0,v1,2026-07-08
fungal,GRC,Candida krusei,Amphotericin B,0.0,-0.0755813953488389,3,True,0,cluster_0,v1,2026-07-08
fungal,GRC,Candida krusei,Flucytosine,0.16666666666666666,-0.4999999999999742,2,True,0,cluster_0,v1,2026-07-08
fungal,GRC,Candida parapsilosis,Amphotericin B,0.0,-0.0056338028169015,85,True,0,cluster_0,v1,2026-07-08
fungal,GRC,Candida parapsilosis,Itraconazole,0.01948051948051948,-0.0003468461688054,74,True,0,cluster_0,v1,2026-07-08
fungal,GRC,Candida parapsilosis,Posaconazole,0.0,-0.0294494238156219,85,True,0,cluster_0,v1,2026-07-08
fungal,GRC,Candida tropicalis,Amphotericin B,0.0,0.0334008097165988,14,True,0,cluster_0,v1,2026-07-08
fungal,GRC,Candida tropicalis,Itraconazole,0.07142857142857142,-0.15783596744057,12,True,0,cluster_0,v1,2026-07-08
fungal,GRC,Candida tropicalis,Posaconazole,0.07142857142857142,-0.1376518218623518,14,True,0,cluster_0,v1,2026-07-08
fungal,HKG,Candida albicans,Amphotericin B,0.0,-3.217385101674358e-17,12,True,0,cluster_0,v1,2026-07-08
fungal,HKG,Candida albicans,Flucytosine,0.0,0.0,12,True,0,cluster_0,v1,2026-07-08
fungal,HKG,Candida albicans,Itraconazole,0.08333333333333333,-0.5000000000000611,12,True,0,cluster_0,v1,2026-07-08
fungal,HKG,Candida glabrata,Amphotericin B,0.0,8.029655583659532e-17,4,True,0,cluster_0,v1,2026-07-08
fungal,HKG,Candida glabrata,Flucytosine,0.0,0.0,4,True,0,cluster_0,v1,2026-07-08
fungal,HUN,Aspergillus flavus species complex,Itraconazole,0.0,0.0378787878787788,27,True,0,cluster_0,v1,2026-07-08
fungal,HUN,Aspergillus flavus species complex,Posaconazole,0.03703703703703703,0.0681818181818107,27,True,0,cluster_0,v1,2026-07-08
fungal,HUN,Aspergillus fumigatus,Amphotericin B,0.0,0.0287677114641415,34,True,0,cluster_0,v1,2026-07-08
fungal,HUN,Aspergillus fumigatus,Itraconazole,0.029411764705882353,0.0055817947616904,34,True,0,cluster_0,v1,2026-07-08
fungal,HUN,Aspergillus fumigatus,Posaconazole,0.0,0.0454764453633216,34,True,0,cluster_0,v1,2026-07-08
fungal,HUN,Aspergillus niger,Posaconazole,0.0,-2.962498604879939e-17,8,True,0,cluster_0,v1,2026-07-08
fungal,HUN,Aspergillus niger species complex,Itraconazole,0.0,7.126323403735158e-18,3,True,0,cluster_0,v1,2026-07-08
fungal,HUN,Aspergillus niger species complex,Posaconazole,0.0,0.0290697674418598,3,True,0,cluster_0,v1,2026-07-08
fungal,HUN,Candida albicans,Amphotericin B,0.0,0.0535714285714322,265,True,0,cluster_0,v1,2026-07-08
fungal,HUN,Candida albicans,Itraconazole,0.01702127659574468,-0.0343090393577852,229,True,0,cluster_0,v1,2026-07-08
fungal,HUN,Candida albicans,Posaconazole,0.02264150943396227,-0.021761105015684,265,True,0,cluster_0,v1,2026-07-08
fungal,HUN,Candida dubliniensis,Itraconazole,0.0,-0.1353211009174321,4,True,0,cluster_0,v1,2026-07-08
